0.000000000000000000e+00 5.277521989383318624e-02 5.199663141284914525e-02 1.999993989055278559e-02 5.052238008987161577e-02 7.189059080602899776e-02 5.521757470017234909e-02 9.716030479569887773e-03 8.146381719865918025e-03 7.712410011194524573e-02 5.845039612982604049e-02 0.000000000000000000e+00 3.308612020573195589e-02 2.988316541290552547e-02 8.606826132176510769e-03 1.719022091260301657e-02 0.000000000000000000e+00 2.075086822750068366e-02 1.371894836070863127e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.101559150483916449e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.607110877381075609e-02 4.518786963037171173e-02 2.355969295560678481e-02 2.278705373617125052e-02 2.471849385785045150e-02 4.336311404642881340e-02 5.406390723666637532e-02 5.093550345979003940e-02 3.583483893174001927e-02 5.357289506236765503e-02 5.715970281549074411e-02 3.236978830560301862e-02 6.305193533858871602e-02 1.807166826975543233e-02 3.104911930320987390e-02 5.119051521423377549e-02 1.018457310753792359e-02 1.672770555615142249e-02 0.000000000000000000e+00 3.452429982157968064e-02 1.804468501180441983e-02 6.588314951616706938e-02 1.339703334032984333e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.556705165882956071e-02 2.324013450131380207e-02 2.775886129917553430e-02 3.677564586468544394e-02 7.750335635829790071e-02 9.743667541532531617e-03 5.384126931302041230e-02 5.868413338881460495e-02 6.779100147977552837e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.747202754967281377e-02 3.160942853230509081e-02 0.000000000000000000e+00 1.717348930770253371e-02 0.000000000000000000e+00 6.513812729349637010e-02 0.000000000000000000e+00 7.241029404739887654e-02 2.278085162598211810e-02 5.506221481516869465e-02 5.303730141910890927e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.607440581459679052e-02 7.593032758494155932e-02 5.597346492466245826e-02 4.471293687620378488e-02 0.000000000000000000e+00 6.535540245771521983e-02 1.832733560378922710e-02 0.000000000000000000e+00 6.025839714072449282e-02 7.517164933920345016e-02 5.358061829567012380e-02 1.206557984820856924e-02 0.000000000000000000e+00 5.591625711329438475e-02 3.404555182554776932e-02 1.112060974385319090e-02 0.000000000000000000e+00 7.436064977912065777e-02 6.107014589238275726e-02 0.000000000000000000e+00 8.642848094267151227e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.464966648352876558e-03 7.664092006266073898e-02 1.776381376135120760e-02 4.068132741063431451e-02 3.192634741567949852e-02 2.131599627231256511e-02 0.000000000000000000e+00 1.295203234533448197e-02 1.103337962358630353e-02 1.208820877387816600e-02 5.260815006292655915e-02 0.000000000000000000e+00 2.581819629027301208e-02 7.814729186167411468e-02 0.000000000000000000e+00 1.555188875195365888e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.807464046521450957e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.070275635322881780e-02 7.616189293026537355e-02 3.264295584317727927e-02 4.250914793420546706e-02 7.421798426931287829e-02 0.000000000000000000e+00 6.621743228973553386e-02 6.704866287886068754e-02 3.518151086474915340e-02 7.215245125144355287e-03 0.000000000000000000e+00 4.359926473425063814e-02 8.584905920474419222e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.965238063357749004e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.812238737207451156e-02 0.000000000000000000e+00 4.778056944850589405e-02 1.492490330798001627e-02 0.000000000000000000e+00 6.026430166447310083e-02 4.187496343462471932e-02 4.513516310004294513e-02 5.594051675167967946e-02 0.000000000000000000e+00 7.445740165162871571e-02 2.444949650861079349e-02 4.044109576143604945e-02 0.000000000000000000e+00 6.153073207169924147e-02 1.731330347778465770e-02 0.000000000000000000e+00 1.463338996530985994e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.837207006012586075e-02 5.264008087903793154e-02 7.131915725819817919e-02 5.780848260400909926e-03 3.095007757770441847e-02 4.873145660670339524e-02 5.113672073088484232e-02 6.891090673935522382e-02 0.000000000000000000e+00 4.392830590301229077e-02 6.932275800824362448e-03 1.957849289908583298e-02 0.000000000000000000e+00 2.515165537192260922e-02 6.792034477431874162e-02 6.226954404096857881e-02 9.134960565514917141e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.341182047644239428e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.544708709290053467e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.529938699840965061e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.223179259637315941e-02 0.000000000000000000e+00 5.098629070446219352e-02 5.994612980616182731e-03 7.412215842302957713e-02 4.680437743173074261e-02 0.000000000000000000e+00 6.898532197903786689e-02 6.811021773087959363e-02 4.886548283890979755e-02 6.943594009950533434e-03 3.322255431900309613e-02 3.773811041219123086e-02 0.000000000000000000e+00 7.824062878989564151e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.249613000187735135e-02 3.804561825430778643e-02 2.578782797119880121e-02 2.769822478681023548e-02 2.161440267945199598e-02 0.000000000000000000e+00 6.499913973276895407e-02 8.704071726316871954e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.112965171835519684e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.025430153785099177e-02 5.039891892136587337e-02 5.442151456528900727e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.012734183474629096e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
