0.000000000000000000e+00 4.423355750167491662e-02 2.742592672360560924e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.042802565106547480e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.432319372938783475e-02 0.000000000000000000e+00 5.882626434815926494e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.183043680820106719e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 4.132811218336276959e-02 3.426441981617948246e-02 1.433408507348980440e-02 3.854720141785428211e-02 4.516971446799976364e-02 2.899643942608080144e-02 1.273772686650416486e-02 2.697798869326631724e-02 2.347550057264063267e-02 2.913116793208580385e-02 3.312247514893430778e-02 4.002910357239704287e-02 2.176165002311809815e-02 4.074920311293148134e-02 4.134693835568949150e-02 2.846952534196959053e-02 3.114189164729005629e-02 1.325714530708293690e-02 2.700631336046269843e-02 1.164572253429686094e-02 3.095431095435636007e-02 9.946500967273012167e-03 2.941747188119570380e-02 2.858298973557382716e-02 1.376809613726696219e-02 2.025036200599020578e-02 2.074477177933149730e-02 3.842962608538834368e-02 3.054964890178648446e-02 4.155241452737112179e-02 4.101613534291425472e-02 2.411774038483874630e-02 1.811665921537624138e-02 1.289221650711311687e-02 4.398256913704227944e-02 4.479538838175973342e-02 1.959110674020545992e-02 1.203430132450832371e-02 1.423840128595171145e-02 1.484311630871719412e-02 4.167062675733402416e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.999949451156631364e-02 1.661080449603436968e-02 8.521312677525209184e-03 3.885063919827708157e-02 1.549565229792621013e-02 1.408826210914765689e-02 2.788946486189024937e-02 3.448240960504393715e-02 9.253617563254185052e-03 7.867406387846005711e-03 1.136579674812660673e-02 9.544309183291434934e-03 4.236844698153908323e-02 6.461503059535384820e-03 4.452861363661067551e-02 3.922576296313334820e-02 3.092472085423885950e-02 2.800614596855153723e-02 1.529220201851837560e-02 1.637133135819492449e-02 0.000000000000000000e+00 2.812625648058711403e-02 3.713868258300626751e-02 1.064614390124126245e-02 4.253817143592449751e-02 1.118785585068452632e-02 3.613297020381605468e-02 1.504551314227255826e-02 6.304328725850799273e-03 0.000000000000000000e+00 4.079126396962622775e-02 3.548379989903895776e-02 1.532193837842260944e-02 2.349519870942025357e-02 3.374621371336924275e-02 2.817274476227471514e-02 3.168937711847100158e-02 3.060470241972814559e-02 3.528681760897925401e-02 2.810202910625606357e-02 3.094996726933228401e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.991690217391888382e-03 1.579184845055240857e-02 3.532588905180761296e-02 6.420526707838280361e-03 8.314949905302343805e-03 3.831649335763634423e-02 3.357533441901885268e-02 1.178849751260390918e-02 2.854090608657667769e-02 1.443158441530698402e-02 2.137270580800706976e-02 2.004601050345733437e-02 3.646033677785833621e-02 3.887200092260456596e-02 2.944016307199719823e-02 1.174596338781963047e-02 1.450198077976322733e-02 3.193696147087930065e-02 1.833157813389307139e-02 0.000000000000000000e+00 1.372671783127571085e-02 3.181498471925035820e-02 7.034497107032335050e-03 2.352423912739499967e-02 6.701970456796072124e-03 1.180297623499799997e-02 2.688084088392157095e-02 2.133571183536065244e-02 3.926875817774098248e-02 3.042640397116706114e-02 3.853681388606131769e-02 3.969452625022170528e-02 3.772699666008696995e-02 1.813565405843423420e-02 3.361924864780310024e-02 2.870732881221658983e-02 1.015876364307350191e-02 2.184989228199660585e-02 4.433891904983756210e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.652548827082854888e-02 3.615882370696020531e-02 3.814676723053476992e-02 2.917310293503738369e-02 2.189799283775867647e-02 1.251834547427460240e-02 3.695247244689059407e-02 3.588411989154250553e-02 1.969262997182931810e-02 3.204295828350740144e-02 1.770132910391823688e-02 1.803326805438853694e-02 2.314260178985696331e-02 1.585457252716286625e-02 3.170914058736164914e-02 1.604138801822603197e-02 9.743305540090820005e-03 4.253061191415906384e-02 3.432174377475966792e-02 1.348042469110531313e-02 3.065584509731304405e-02 3.040762408734638475e-02 2.417049179771794606e-02 2.660913688996802140e-02 2.546196562309793396e-02 6.182425131288403833e-03 4.273679001253532367e-02 3.166723524288613673e-02 1.854626098462246533e-02 2.821586075877166935e-02 6.653103777114231961e-03 1.052263251383738982e-02 3.789154399469402829e-02 3.471899139823680924e-02 1.643272634972260324e-02 4.375776674926924736e-02 3.181231063941039605e-02 3.820820666137394322e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.745908550089239120e-02 3.762947719837759358e-02 9.513272381480603751e-03 1.032608284059412414e-02 4.262690922581209574e-02 1.174159518672296919e-02 2.916410764138840581e-02 4.431821901105385819e-02 2.176424382357106460e-02 1.568299058352229033e-02 3.628841713539855685e-02 1.210382392578819404e-02 3.502427524947161752e-02 3.531899387895882231e-02 7.437093843559942907e-03 1.663285395778412584e-02 2.143891554685171952e-02 2.506109749575548273e-02 3.641790990986104593e-02 3.208384201731975111e-02 3.662361524474684604e-02 3.075082488395847538e-02 4.403402972368487822e-02 2.201441838099326559e-02 3.122011326072700321e-02 6.277280191424112338e-03 4.448923038637538074e-02 2.349036642715771755e-02 1.993520489910497254e-02 2.007821803589216261e-02 1.844574854826093457e-02 2.418838871394517198e-02 7.421615775391540368e-03 3.543073885266522643e-02 1.136610570963889066e-02 1.906321604319581239e-02 3.786145211340859185e-02 2.444017129758186205e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.263791429580145134e-02 9.786244431713863809e-03 3.102168637830027276e-02 2.817759673127795059e-02 4.509373236525664186e-02 2.400350465664975383e-02 3.966998781437715976e-02 3.492161656915883372e-02 1.142178986160627581e-02 3.161303518430562398e-02 3.431011503563565629e-02 2.802479548744970725e-02 6.711967110160258626e-03 3.519342697186480379e-02 2.303993766198862009e-02 2.058782085062695749e-02 9.278810743391145699e-03 2.859203224998999385e-02 2.290230129117231533e-02 3.850874653394688318e-02 3.417406624785405966e-02 1.822855973482306186e-02 3.295637354468881897e-02 1.653887043400893014e-02 2.735834115192375612e-02 4.450056570303603798e-02 4.404975194580741660e-02 6.274218789267973703e-03 1.118579601487531411e-02 3.568055176093066355e-02 4.349712606570363405e-02 2.248833999279653204e-02 1.253691869557055187e-02 3.274405218829772729e-02 3.659160992742484242e-02 1.445062613970491197e-02 2.302892113401862340e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.558360038605091147e-02 1.318791532956232679e-02 2.525595575610655244e-02 4.358700495864964441e-02 4.041700257060608370e-02 4.437447773359526337e-02 2.751921930913271003e-02 3.134064726902301840e-02 1.985795347662445282e-02 1.657091781949517062e-02 4.328403042058334704e-02 3.011110248132111908e-02 2.335121327286907716e-02 2.211137195133662872e-02 1.116709462355264942e-02 0.000000000000000000e+00 3.233559624980553160e-02 7.437440322745895137e-03 3.493317582257225717e-02 2.201033446855886130e-02 2.277467879231519568e-02 4.329461812716914326e-02 2.610807901328080979e-02 6.351826949382272970e-03 3.939213707602499948e-02 3.299098051854396779e-02 2.824848075853428342e-02 4.271913938780894787e-02 3.424547113460803954e-02 2.342056046525885574e-02 1.345361386221704744e-02 2.294853807649153282e-02 4.362374854825085135e-02 2.039602953377761194e-02 2.280868547307978236e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.154482347876987905e-02 3.879515102537310633e-02 1.352707659745408172e-02 8.083118837490790506e-03 3.533357127523625157e-02 2.515263876863972278e-02 2.931635522623593504e-02 4.202172094851428646e-02 1.051667408521000935e-02 8.206966768700649575e-03 1.415570544435958145e-02 2.979526642800213107e-02 6.516511987283011426e-03 3.174544435003879422e-02 0.000000000000000000e+00 2.081780262056225420e-02 1.399672520149069371e-02 5.489938898576554940e-03 3.310017162724941675e-02 9.857281008851512261e-03 4.148088573291987269e-02 3.565103453614822115e-02 1.693265940425286650e-02 3.298602741952406936e-02 4.016577779703134343e-02 2.783059419691663247e-02 3.405485916319588025e-02 1.367340684593388103e-02 5.104370074326903574e-03 7.773141419746144865e-03 1.445968134321264781e-02 2.328176624960930086e-02 3.181351163406411636e-02 3.836027137769292689e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.426107111840107730e-02 4.328728530511390810e-02 3.465113857896339605e-02 3.494307002994347794e-02 6.669066808471115979e-03 2.999562759854232721e-02 1.101883033611892292e-02 1.524296289608530544e-02 2.299170389435363157e-02 2.422314225827506065e-02 4.150526468755701137e-02 4.359297319143488197e-02 1.285271035161047667e-02 3.926658239328885414e-02 2.691345806775191293e-02 8.845680039450066340e-03 8.694242467833594376e-03 1.808717607212088907e-02 2.051435986688263449e-02 2.078322235090870884e-02 1.706447702101897973e-02 3.689608516528041643e-02 5.399789544317748317e-03 3.711952363682573253e-02 4.080445390836812125e-02 2.198446873258156492e-02 2.042587733063535443e-02 2.568880457307040274e-02 2.417843595012544519e-02 1.104900019573990672e-02 4.083742561198996229e-02 7.529188684356607868e-03 3.402250106003727737e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
