0.000000000000000000e+00 0.000000000000000000e+00 8.736440345242045546e-02 9.783453012699119822e-02 1.453116489289857025e-02 3.642338340855531820e-02 0.000000000000000000e+00 1.033545980501596184e-01 0.000000000000000000e+00 6.363998665519933484e-02 7.994809680945685892e-02 0.000000000000000000e+00 7.820464708009294830e-02 1.310119257066388529e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.503477745571757652e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 8.958930622723199066e-02 5.218633522708111122e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.813163515290990291e-02 0.000000000000000000e+00 8.144620662966825519e-03 0.000000000000000000e+00 5.876076539678748434e-02 1.139314917595832428e-02 4.389730847265146257e-02 0.000000000000000000e+00 6.556370960027614603e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.107601203766001158e-01 8.776447669327296086e-02 9.610470980467528124e-02 7.920670044637077856e-02 2.837175177548945104e-02 8.076075522289055675e-02 3.394838412110851023e-02 9.838528042880692603e-02 2.556838892717598274e-02 1.784752473442448306e-02 8.906002346382482782e-02 1.106367977711528588e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.084118501115917121e-01 1.080283139297944506e-01 2.782283980946442803e-02 3.170231370710134555e-02 6.438900005795360204e-02 1.163690261711587681e-02 6.806016393998556846e-02 8.570136240083761625e-02 5.555092279149523304e-02 1.455897910825100158e-02 4.303025115843152337e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.694686124924104476e-02 0.000000000000000000e+00 7.848511821318035486e-02 0.000000000000000000e+00 9.640591477491290695e-02 2.376205132162929543e-02 0.000000000000000000e+00 3.986962329526866355e-02 3.020337680927095980e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.556933374435669593e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.096722468911657811e-01 0.000000000000000000e+00 7.703080331783527905e-03 4.468837371970627026e-02 0.000000000000000000e+00 6.327860132191439474e-03 7.990245301842502368e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.865631230262404794e-02 0.000000000000000000e+00 1.777507385524657729e-02 1.090782932103811498e-01 7.218562022128896527e-02 0.000000000000000000e+00 7.740208965760887738e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.132513836368401361e-02 3.275208348189273533e-02 1.059819184929168406e-01 0.000000000000000000e+00 7.030866826878111320e-02 1.953342793136549072e-02 0.000000000000000000e+00 1.014407627695135816e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.834731705894846951e-02 2.581276934346544288e-02 1.069417461627124033e-01 0.000000000000000000e+00 1.939570740963557707e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.070134496404834268e-01 0.000000000000000000e+00 2.691360354848755174e-02 4.398644373127066909e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.034289418483697459e-01 1.841212413557793276e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
