0.000000000000000000e+00 4.905266161296731320e-02 0.000000000000000000e+00 4.361523801800117062e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.121167086316858408e-02 2.219516681578957359e-02 2.819380816190006356e-02 4.995361408395505853e-02 1.444695727060542334e-02 4.576162878670561596e-02 4.316811537888069761e-02 2.600392646619577655e-02 5.267456709244783264e-02 6.836993706766613527e-03 0.000000000000000000e+00 1.408592456668713438e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.961158504072912201e-03 4.327032138337166822e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 5.244417265907381359e-02 3.006792767165394203e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.160553885495352017e-02 0.000000000000000000e+00 4.634700520601520157e-02 2.021422424986275140e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.916916503464116246e-03 5.101192656150174004e-02 0.000000000000000000e+00 4.101891477838865568e-02 3.589371118186743259e-02 0.000000000000000000e+00 3.020059247126979582e-02 4.018313597030869627e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.807193866413452435e-02 0.000000000000000000e+00 1.407626517216079357e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.293601439957244803e-02 1.164520029251322163e-02 1.419830665195647920e-02 5.503495314132720445e-02 4.571330350064422426e-02 0.000000000000000000e+00 3.004272068938700774e-02 1.542078834571455198e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.350133165016448505e-02 0.000000000000000000e+00 4.696165964950693023e-02 1.669423066617127874e-02 1.140519098370478338e-02 1.427217294306352621e-02 4.032166728055153193e-02 5.293227575521031181e-02 2.898412203464783773e-02 4.033928134224454981e-02 1.279589727626573477e-02 4.655644253243766684e-02 1.646520308081500170e-02 4.644785940630330456e-02 5.866655170814609986e-03 5.184260249611880728e-02 4.733595983225009213e-02 3.769982054907771579e-02 5.163456974083417694e-02 4.762461273069578532e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.812999197142002555e-03 3.257647662876294453e-02 1.791209469057879894e-02 3.733538112933595943e-02 3.252576097545646638e-02 1.405886330978433837e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.058890122572853476e-02 0.000000000000000000e+00 2.325236771102317385e-02 2.284387060764139082e-02 2.570202917529263234e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.457293730205119417e-02 0.000000000000000000e+00 6.031129506204777405e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.839299500908850693e-02 6.528889448277737373e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.790755052229705602e-02 0.000000000000000000e+00 3.559007093313685394e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.598276032957689566e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.948000308679242898e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.774929612751338648e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.071152236687891612e-02 2.998504471583219796e-02 3.841552619271351721e-02 0.000000000000000000e+00 1.900024571525650574e-02 2.241161784397520743e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.285718940438756203e-02 5.264905029745853282e-02 4.237796282232699635e-02 0.000000000000000000e+00 5.187298265046513118e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.255294248777536967e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.992458499065433847e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.595490618585418754e-02 0.000000000000000000e+00 0.000000000000000000e+00 4.362952146360213335e-02 1.811287613940120236e-02 1.240483461791863640e-02 0.000000000000000000e+00 8.003205669956292914e-03 3.498516157632438478e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.553490048478270977e-02 2.255401635088426573e-02 4.186816457553729776e-02 0.000000000000000000e+00 5.297470113371181150e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.423093099014125493e-02 0.000000000000000000e+00 4.165168789663029059e-02 9.399999643095850038e-03 3.609004862092849569e-02 0.000000000000000000e+00 1.614364754421299467e-02 4.929700357870121091e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.411352608146695720e-03 1.873815153183145538e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.032340962459919131e-02 0.000000000000000000e+00 2.038158036501950751e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.023001080569354258e-02 9.476961692141579185e-03 3.013823511910777506e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.264063080579783505e-02 0.000000000000000000e+00 4.010173116233228113e-02 2.002299832515168701e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.158230768466374822e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.007616793211121936e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000796224260683806e-02 0.000000000000000000e+00 2.771616048172375127e-02 2.534925723499421510e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.824631109871202750e-03 2.430835420214072506e-02 0.000000000000000000e+00 5.154295797671561846e-02 2.877872121592865359e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.268398738679278430e-02 1.721154978416706421e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.353056769834774645e-02 0.000000000000000000e+00 1.758531733496776148e-02 0.000000000000000000e+00 2.469828747521790949e-02 4.566753308111222431e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.160625757546241643e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.822349910212471252e-02 5.488378716171479765e-02 5.536939408486363061e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.306763695561339145e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
