0.000000000000000000e+00 2.636352610883000921e-02 1.960963662785841083e-02 5.569957510958645566e-03 2.823624229608182740e-02 3.015708873091821687e-02 2.512384834081683380e-02 5.676470977724315872e-03 2.949732817729223966e-02 2.595753378805413722e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.920011343554990299e-02 2.828725634495646638e-02 2.136452484778251365e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.654282398809710578e-02 2.716994393592752841e-02 1.236533771588172598e-02 2.349476361764333415e-02 0.000000000000000000e+00 6.217722316458493270e-03 1.791520969722084494e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.714446970965315467e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.837182113416670204e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.582096789735135747e-03 0.000000000000000000e+00 2.663923107776791643e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.857663262035774004e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.593205254714191221e-02 1.739916734151319630e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.043786503053345915e-02 2.097673989234965716e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 6.958255439162877934e-03 8.972438282837249396e-03 1.009470269929974365e-02 2.219862634164326831e-02 3.162584984713458225e-02 0.000000000000000000e+00 8.773524750464112287e-03 1.122322333488532699e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.045797181097886427e-02 3.127864978282757918e-02 2.850869064633517608e-02 1.921694105584000750e-02 0.000000000000000000e+00 2.434711156043899150e-02 1.031185155225543618e-02 7.194192608076273657e-03 1.797160095841623603e-02 2.782268528383730760e-02 0.000000000000000000e+00 9.109031587779939376e-03 1.553110484396173774e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.815421556272003356e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.942880885029345597e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.801572268901756507e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.614375403080645692e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.065917507748554219e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.172977981767107408e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.970186633037385865e-02 2.117407676811804140e-02 1.237260734300094783e-02 1.670891948752928347e-02 2.212994640369997726e-02 1.561589815233319772e-02 2.405451252372287768e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.308789450109892394e-02 2.752599109485228193e-02 2.076275952626406573e-02 1.770937740548333972e-02 1.564851076573051114e-02 1.239403771741891952e-02 1.836591614889921537e-02 2.359206108815288874e-02 1.774726628749422747e-02 2.736147498390100255e-02 2.555335925427255905e-02 3.170055741162271234e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.989216334012108692e-02 2.430248889902699577e-02 1.936535202396643188e-02 1.744385522887723430e-02 1.947133903450773418e-02 1.922536561588035833e-02 1.606979164695312989e-02 1.957853099439178096e-02 1.344212242982991551e-02 3.137281918972609912e-02 2.729813834519764434e-02 1.383775456106369622e-02 0.000000000000000000e+00 2.289331236720660440e-02 2.913621854257919877e-02 0.000000000000000000e+00 3.110082511077964448e-02 2.003918091802615528e-02 1.797391976707065839e-02 0.000000000000000000e+00 3.198449052952179877e-02 2.808500822123986829e-02 0.000000000000000000e+00 1.939532997180756432e-02 1.625816286372616659e-02 7.952471525906884900e-03 1.337930442741454978e-02 1.319511899166032898e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.108865031722909955e-02 1.033250233798656964e-02 1.530426771363208385e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.000815656983770049e-02 1.476500213000498871e-02 2.495007744910814410e-02 3.193057144831062261e-02 2.691745861044284732e-02 1.803143266464930089e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.180720388141279394e-02 2.714913372616602552e-02 1.653079018962118341e-02 2.822223874103338415e-02 2.771523058995815567e-02 1.832054492387947403e-02 2.613920343617056816e-02 1.748685982538980208e-02 1.776178054458589853e-02 5.062829149652619751e-03 6.777848709516286381e-03 1.265973543888749935e-02 0.000000000000000000e+00 2.040964866557741161e-02 2.743660100500210780e-02 9.398777155316723544e-03 8.617114789521608184e-03 2.331396794906434589e-02 3.111653991996819052e-02 1.726336753225618525e-02 0.000000000000000000e+00 5.637881767310945653e-03 2.708780434080954036e-02 3.005275662689999017e-02 7.308416527424617740e-03 1.779447059605066689e-02 0.000000000000000000e+00 2.984531802273444195e-02 2.657659830799630890e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.054503525216715837e-02 9.656463823751793019e-03 2.782978325855977805e-02 0.000000000000000000e+00 3.012684945338415035e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.313083920172124844e-03 2.605725253650501005e-02 0.000000000000000000e+00 5.667295703366602086e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.266902361834325086e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.407019016090362895e-02 8.702855087352703856e-03 6.760103206245526679e-03 0.000000000000000000e+00 2.071565219877929617e-02 2.754928570658430123e-02 2.546803724977802011e-02 2.908669430774969700e-02 1.068222948488439794e-02 2.987722862499424259e-02 9.812442469425542921e-03 1.755803269517396473e-02 0.000000000000000000e+00 1.843526240443033037e-02 2.798054303623261421e-02 2.226688484399382689e-02 6.411720277510709817e-03 2.237588354299333698e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.543529071741527231e-02 1.029549080398817207e-02 0.000000000000000000e+00 1.232247494778939897e-02 2.659874149096929166e-02 9.551047591034936279e-03 2.217690676584344392e-02 1.982671973668379689e-02 0.000000000000000000e+00 3.275489937883770825e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.267466812803287296e-02 7.890074844999671322e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.015831960919566707e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.239114464901270987e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.247273662620499227e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.153877295272384890e-02 7.701023597360803601e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.128634030487418033e-02 2.330618685793631878e-02 1.449942033983673412e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.646272034644650356e-02 1.592251113780944471e-02 1.799322207393421261e-02 1.937491540815617849e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.931811693415085907e-02 1.709713521243369158e-02 7.267354201311185778e-03 1.600215879006571321e-02 1.027625134142437328e-02 5.745376473004674446e-03 7.101901074811589956e-03 2.639341792815122489e-02 1.613275652346150141e-02 1.736232054744557551e-02 2.418150812805720806e-02 1.356947454707853676e-02 0.000000000000000000e+00 0.000000000000000000e+00 7.421136654934789613e-03 2.979720145290072966e-02 6.877383333443060423e-03 1.918911268952866456e-02 2.168408644946707986e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.353587859275440078e-02 6.720355777949825124e-03 3.263205755767901312e-02 1.281027842123188751e-02 3.181991780157868849e-02 0.000000000000000000e+00 9.234421328157535469e-03 1.158805870735807320e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.896353763947231791e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.378283980397076502e-02 1.650987257739714928e-02 0.000000000000000000e+00 1.924840648269089335e-02 2.798060359293367411e-02 0.000000000000000000e+00 2.682585622205512291e-02 2.725835208452231928e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.884691936212680288e-02 2.284794998659000695e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.981682213594648800e-02 9.595240813738735788e-03 2.247408155426757273e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.371807711011294867e-02 1.782318053009053840e-02 1.145551215206548450e-02 2.539968022858656374e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.881878215701634632e-03 2.218132078219166650e-02 7.493015904513524415e-03 2.081393231847160352e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.281952378208506466e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.042752518181310817e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.716382192088657110e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.583606218205294014e-02 0.000000000000000000e+00 2.782000989369844135e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.205520411749635673e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.059515618791069272e-03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.840129952389971318e-02 2.395354148837383970e-02 0.000000000000000000e+00 0.000000000000000000e+00 6.389538322439360096e-03 2.377054679285946562e-02 3.138072541597331649e-02 5.513643767640420343e-03 2.398320818447147521e-02 2.545434016123843471e-02 2.831907446904265158e-02 2.986028786239014465e-02 1.209421239809406121e-02 1.845967505833338851e-02 8.290552122108317892e-03 3.252443534916471535e-02 2.314270035541271878e-02 0.000000000000000000e+00 7.229707398981852912e-03 2.766604505429035368e-02 6.928076359529531172e-03 3.092317661638411749e-02 1.992622723458144229e-02 0.000000000000000000e+00 1.762910442994656754e-02 8.173919909516073543e-03 1.312934016183532615e-02 0.000000000000000000e+00 6.535147716149714882e-03 1.230532549047454356e-02 0.000000000000000000e+00 0.000000000000000000e+00 5.281838243786878342e-03 0.000000000000000000e+00 0.000000000000000000e+00 2.944149415048065779e-02 3.136246064729395627e-02 0.000000000000000000e+00 3.272890829961615233e-02 9.823201572819271338e-03 0.000000000000000000e+00 2.004218876268349520e-02 1.831573531377765282e-02 8.247759344973716600e-03 1.565836164340046743e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.839038355395257299e-02 1.032939532103272808e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.797212621587001777e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.613100939452568466e-02 7.589235941375914452e-03 1.669732510223203778e-02 2.872502472030221896e-02 1.308033062260887183e-02 9.525649451078404412e-03 2.565080653879790382e-02 2.159947233321392671e-02 5.714404792232255677e-03 0.000000000000000000e+00 1.813211388911871447e-02 6.557259169594114104e-03 2.691131318672910708e-02 0.000000000000000000e+00 2.992633464269470189e-02 1.318758404794766886e-02 2.901411857634371427e-02 2.465303461295452470e-02 2.588768007112459205e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.967312860998829252e-02 1.324258894627663649e-02 0.000000000000000000e+00 7.121899897742155899e-03 3.124896470789914962e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.159778158494912705e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.099534846845342043e-02 9.004438093167244778e-03 0.000000000000000000e+00 2.071288862400550573e-02 0.000000000000000000e+00 0.000000000000000000e+00 2.599136234569724563e-02 1.986873870544356158e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.630612401300909328e-03 2.718933893520962194e-02 3.163547724078909912e-02 1.928829787780039079e-02 2.352031817957275436e-02 1.640203920357131973e-02 8.679343668951910312e-03 1.191968225329539596e-02 6.863973063372059980e-03 6.680278718365621760e-03 1.460257463084653137e-02 5.995918199382955713e-03 0.000000000000000000e+00 0.000000000000000000e+00 1.401736757395430355e-02 1.111181131253908758e-02 1.748747072180336162e-02 2.519929867556704867e-02 1.619184992442419119e-02 0.000000000000000000e+00 0.000000000000000000e+00 1.489535803929021088e-02 1.405548937569359516e-02 2.421364780936322014e-02 3.231620509176127282e-02 3.243070191871304242e-02 0.000000000000000000e+00 2.872100277494247372e-02 2.539302584691868411e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.768934337252381361e-02 2.338843856736342458e-02 0.000000000000000000e+00 3.008115933265676986e-02 0.000000000000000000e+00 0.000000000000000000e+00 3.062460762473245487e-02 1.768226764462152087e-02 0.000000000000000000e+00 3.030119507583652755e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.483589847507681483e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
