0.000000000000000000e+00 1.434525782382500489e-02 4.286980966156774681e-02 7.913883496747599333e-02 1.117418792016955931e-01 8.676730135231407182e-02 1.291105945455295057e-01 6.003914291770805212e-02 7.264464122413284708e-02 7.167218396974747718e-02 4.758482108005413630e-02 6.154624703413528325e-02 0.000000000000000000e+00 9.385303477845434450e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.130121968284436285e-01 6.973671594567143472e-02 1.410385354360755295e-01 2.123632780410613860e-02 1.199884197261904678e-01 1.109336812064850575e-01 1.029298375174740460e-01 9.362808167619605937e-02 8.780827538418914391e-02 1.039711137102084099e-01 0.000000000000000000e+00 7.820125757737678152e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.239704678409336153e-01 1.165200712908030234e-01 7.856039355546207137e-02 5.935474318858117992e-02 3.631347215806579598e-02 1.378940289504056171e-01 9.745411887248799088e-02 9.609599414016849195e-02 4.337624607826689321e-02 0.000000000000000000e+00 9.425189599272870700e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.090209919378817699e-01 2.410811631759611148e-02 3.142255691029731401e-02 0.000000000000000000e+00 1.221020446974468709e-01 9.449518442709400889e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 2.647069543059374711e-02 2.123154971074439970e-02 4.546638412071341007e-02 1.380834001535125588e-01 1.274256488109193688e-02 0.000000000000000000e+00 7.978046279047977529e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.802227294557777748e-02 3.328187512633506290e-02 0.000000000000000000e+00 1.259620376260380814e-01 5.238979643349140486e-02 0.000000000000000000e+00 3.861649963383960438e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 8.791751787100379745e-02 0.000000000000000000e+00 5.462118340643876135e-02 6.289749304243422157e-02 0.000000000000000000e+00 4.848931721723215293e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.038160082878092638e-02 9.884384284118145902e-02 1.232920290774790067e-01 7.900061248895094701e-02 0.000000000000000000e+00 8.782935826714448335e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.376974290602704654e-01 7.230531223107583561e-02 7.293724673571630457e-02 0.000000000000000000e+00 1.077950937002026544e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.398836686605183122e-03 9.441083586040030506e-02 0.000000000000000000e+00 1.408339385484846662e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
