3.148440918094803109e+01 2.806128997401964753e+01 4.492658170864368827e+01 4.748576357861294639e+01 2.989176004328607661e+01 5.336806853716995391e+01 2.508287169602771272e+01 5.997806779814000322e+01 4.097638800469170661e+01 6.177883090694196966e+01 7.628473852030589342e+01 6.772164608010298537e+01 8.230683567175800874e+01 9.878298810696682608e+01 7.405303554823937873e+01 7.329154299302120990e+01 7.660886895371193361e+01 8.637463383117588478e+01 8.917711469019799608e+01 8.772721266274434981e+01 9.789082600033482606e+01 9.401918715870850463e+01 9.812494957499997383e+01 9.574380774535043770e+01 9.824834334298417104e+01 3.151321104803130879e+01 3.592708559529144452e+01 3.794589225286113532e+01 2.806647902454090726e+01 5.880388724044299664e+01 3.855930050285174815e+01 6.240594217000792554e+01 5.560792763946897566e+01 5.530580019934584612e+01 3.291583947224932416e+01 5.001349498430115403e+01 5.173793811071848125e+01 7.399488823087206413e+01 4.354018152056728042e+01 5.000534142734530008e+01 5.008192069111440503e+01 5.781844749875996570e+01 5.350265719873024040e+01 6.133404541917393971e+01 8.432002168217429983e+01 6.506191942065986211e+01 7.344249439900191589e+01 8.250527727200166339e+01 8.394600119325163234e+01 8.706024845397951140e+01 9.065836972097618229e+01 7.765979232893378992e+01 9.525515479881686076e+01 9.277818891045679095e+01 9.286467347203162603e+01 9.212037100352279140e+01 9.845650351379984500e+01 9.773423320511996337e+01
3.152627968639069067e+01 2.807509491343303054e+01 4.490563472159992386e+01 4.745609962384564540e+01 2.990353480391195617e+01 5.334342436980419677e+01 2.501533112168225159e+01 5.998701836346506155e+01 4.094716372851292618e+01 6.178499082804398768e+01 7.625134557292346926e+01 6.773807687373543729e+01 8.224491892678581451e+01 9.876655523004238546e+01 7.405634003283516620e+01 7.325274354680324507e+01 7.666377253332690600e+01 8.630720826611081975e+01 8.922682743214973300e+01 8.769759270537112172e+01 9.784140113860360088e+01 9.397556735612421619e+01 9.812838014136922027e+01 9.575832048223865911e+01 9.822104825060365840e+01 3.149424805390689386e+01 3.594416929447342568e+01 3.790288075004097124e+01 2.810421254469399699e+01 5.879035362854400404e+01 3.858153238873708801e+01 6.241145161288876153e+01 5.560720527314776973e+01 5.530459472508336205e+01 3.292047792798984318e+01 4.999447157701327171e+01 5.175957928122266338e+01 7.397689538638350371e+01 4.348866136605204957e+01 4.998430304329340856e+01 5.007779013151294123e+01 5.781232075211006816e+01 5.354410626815762697e+01 6.134751327192866199e+01 8.427949245595840466e+01 6.505036401172577598e+01 7.343248192451194711e+01 8.252789955527242682e+01 8.385514351165394942e+01 8.703421213858248962e+01 9.063438137026163588e+01 7.761999473378311620e+01 9.525674463369549017e+01 9.270931211226758251e+01 9.289202674237778012e+01 9.214076561346092831e+01 9.850534550981392101e+01 9.775081628489053287e+01
3.149555394091862226e+01 2.810365005155979290e+01 4.490522083621487326e+01 4.749120674417795129e+01 2.991136621284792696e+01 5.334892652322263018e+01 2.500727735941356755e+01 5.998285051607551566e+01 4.093455918667071813e+01 6.175787819208232321e+01 7.624915955165909054e+01 6.770254140504245299e+01 8.226888654758724329e+01 9.878388209612680271e+01 7.402665247851646768e+01 7.328474063632612001e+01 7.666274827658304503e+01 8.632465467016837124e+01 8.914747555159230785e+01 8.767549995225982684e+01 9.783603060555856246e+01 9.397630897685975526e+01 9.813022912307513934e+01 9.573129214270606724e+01 9.819730039487292572e+01 3.152606760901646155e+01 3.595535250866911525e+01 3.792479568453217098e+01 2.809742612000063389e+01 5.876033932231937484e+01 3.859139363190972460e+01 6.241532747426685290e+01 5.560988581732958380e+01 5.532091454065292879e+01 3.291833554828196640e+01 4.998830067241145514e+01 5.173731269591095838e+01 7.402318763119464506e+01 4.349003463122718216e+01 4.996711985860826388e+01 5.009136508078464800e+01 5.778443387556121280e+01 5.352510858784520309e+01 6.128248035167442964e+01 8.429916149250273349e+01 6.502730313248243021e+01 7.342272475677152954e+01 8.248313737735479378e+01 8.387202951631465453e+01 8.703768058282824427e+01 9.066927643572458351e+01 7.761891559268453022e+01 9.521643582720493271e+01 9.271486476081614114e+01 9.283680706232516400e+01 9.212571628330805140e+01 9.841066422424479754e+01 9.770053918191901232e+01
3.153354854966764265e+01 2.809355710340631873e+01 4.488633860406662990e+01 4.745514611852499343e+01 2.989187795032291817e+01 5.333970677266591309e+01 2.502764706249055138e+01 5.997428575497811920e+01 4.095430627927301970e+01 6.176298203335721837e+01 7.626409151556805455e+01 6.766876890892248753e+01 8.223964743336155436e+01 9.876569928665109899e+01 7.401638189955480129e+01 7.328383195728640942e+01 7.662413619179443458e+01 8.631841734942149458e+01 8.908949209854438323e+01 8.769930328906291095e+01 9.784308381156928647e+01 9.394687564602976693e+01 9.810239718577379620e+01 9.566807762667193060e+01 9.817206184711882599e+01 3.153670886147304131e+01 3.594858087363761001e+01 3.794207784853728782e+01 2.810143867958391084e+01 5.876731504607369061e+01 3.855979611697102882e+01 6.242197355235333589e+01 5.560619665037564374e+01 5.533223149378534345e+01 3.293388901996375751e+01 4.998500379629170709e+01 5.172222327959204335e+01 7.395622182006137280e+01 4.346832126102126637e+01 4.996499288732801602e+01 5.007420878172414547e+01 5.777330294245700060e+01 5.347960005465858302e+01 6.132594086894380325e+01 8.429405284440299795e+01 6.502781203210605554e+01 7.335508845836911007e+01 8.245691027642170923e+01 8.388216104146870578e+01 8.695983997247286368e+01 9.063261240030207944e+01 7.761671119576534750e+01 9.522224973352172128e+01 9.267454826358981279e+01 9.283880710128406122e+01 9.202632396780207102e+01 9.840687973482701523e+01 9.772631236249854680e+01
3.150486545362608837e+01 2.807720299815882115e+01 4.489092960812445909e+01 4.742806407466426322e+01 2.989439452998651703e+01 5.333168709592443690e+01 2.500092886824286253e+01 5.994188392160602064e+01 4.094304465752442468e+01 6.175666302274834862e+01 7.621178738032735112e+01 6.766147628688820248e+01 8.221423591075826209e+01 9.878942775486072492e+01 7.402871643748626695e+01 7.326297945856796900e+01 7.663139231907111082e+01 8.628065889505734276e+01 8.911023965421053106e+01 8.772976143653006886e+01 9.782170009206913619e+01 9.390325812560631391e+01 9.805770556738147548e+01 9.564446807888003832e+01 9.815517718075257392e+01 3.149788643805799282e+01 3.593424978697556327e+01 3.790567771313331491e+01 2.809559802266548445e+01 5.876123463689258841e+01 3.858628125107416906e+01 6.241279101466759016e+01 5.560084824573831952e+01 5.528585995389901342e+01 3.290487265219616830e+01 4.993871489523505858e+01 5.175802561404347557e+01 7.398351724667203655e+01 4.345928157748587495e+01 4.993194828104627447e+01 5.006345001893755864e+01 5.773097501808624088e+01 5.348451243240882036e+01 6.131715131515121442e+01 8.427152563545718067e+01 6.502344553902877067e+01 7.339992869113706320e+01 8.242346678738799426e+01 8.380130421684599185e+01 8.699892050989699044e+01 9.063273307603695628e+01 7.757344551256601051e+01 9.522425610897286674e+01 9.269794619654147994e+01 9.282686478438502320e+01 9.209103989132820800e+01 9.844580944598192218e+01 9.764631025696078837e+01
3.156131959855564517e+01 2.806258737260564118e+01 4.489376637920349111e+01 4.744671643526420723e+01 2.989608552280245135e+01 5.333671591012561208e+01 2.498706554105408983e+01 5.993740767218054089e+01 4.093825915301023599e+01 6.175294983439912500e+01 7.620759477785685476e+01 6.768718051549694792e+01 8.222890774569886219e+01 9.877560769576582800e+01 7.403420724452310253e+01 7.325129600287773712e+01 7.658560958889481185e+01 8.629332800052944208e+01 8.914687994866022791e+01 8.769659964538654151e+01 9.776220081326387401e+01 9.386755504162590569e+01 9.806336065907890998e+01 9.568961065201877148e+01 9.810588407903436803e+01 3.151684596812056682e+01 3.594840766816962230e+01 3.793771035300223815e+01 2.807785661285477374e+01 5.875108913135810695e+01 3.856061016944286024e+01 6.235635822723460109e+01 5.556563700457312649e+01 5.530704493803408894e+01 3.286355317429497092e+01 4.996595104643607499e+01 5.172525992613086032e+01 7.396870017525509411e+01 4.346144756249695718e+01 4.994636275498706368e+01 5.004658236303628627e+01 5.778246436232231531e+01 5.347534621288584589e+01 6.127419456511747597e+01 8.422457621929009974e+01 6.494742247714175676e+01 7.339826927639933274e+01 8.242365535259116882e+01 8.381048719453248452e+01 8.691072965536355355e+01 9.057749610295414300e+01 7.765553215802350451e+01 9.525455060019652365e+01 9.260976043542606817e+01 9.278451597499301329e+01 9.206371751054123820e+01 9.843285469654870212e+01 9.767298335573279644e+01
3.151799796310939428e+01 2.807944070746426846e+01 4.489242201677566158e+01 4.742164354334590115e+01 2.983612253702850836e+01 5.335250821919463249e+01 2.500131600088295514e+01 5.995987727064421335e+01 4.093411748095518021e+01 6.173469491269154474e+01 7.617808800327269125e+01 6.763866601477313623e+01 8.218042001664122154e+01 9.867668484316084232e+01 7.403233656607505964e+01 7.324474841595609576e+01 7.658488501838500895e+01 8.627693480309477536e+01 8.911509093492617239e+01 8.766022565665718957e+01 9.781064803324598245e+01 9.390879950459019199e+01 9.806733570525948096e+01 9.568140849312752039e+01 9.816851610551465512e+01 3.149738237097193405e+01 3.597666328182130258e+01 3.792878456488079308e+01 2.807931696277311318e+01 5.874050067838484068e+01 3.855880826478743018e+01 6.237790768169498534e+01 5.557982377680988861e+01 5.526357844065419300e+01 3.291967818670211443e+01 4.991841075947250062e+01 5.172203682708770600e+01 7.396958506725628979e+01 4.346171689554925166e+01 4.993943673427182972e+01 5.003790414394008224e+01 5.777730792933429171e+01 5.343232605932342949e+01 6.129738401910688594e+01 8.419328778376664957e+01 6.496837280926278879e+01 7.336562454325263616e+01 8.238315094066264521e+01 8.378740546886575657e+01 8.692181031326691709e+01 9.050215549608205379e+01 7.760778321811621083e+01 9.518143930501810246e+01 9.258119190488297079e+01 9.280973046766364121e+01 9.196338992001118129e+01 9.838437100166525795e+01 9.764525855592769688e+01
3.149622131135665626e+01 2.803515413626764996e+01 4.485984483840634596e+01 4.748131132104297336e+01 2.982037219383882842e+01 5.333864824139318728e+01 2.500798840248177513e+01 5.997940221742835831e+01 4.093781247006118917e+01 6.172727974437196963e+01 7.621368212218359872e+01 6.763999310398462228e+01 8.224949315360463231e+01 9.870658171829659011e+01 7.401851761492828530e+01 7.325008439565560536e+01 7.655407200120053801e+01 8.627095240482728400e+01 8.906548218724383048e+01 8.768949968164524478e+01 9.772965279687312545e+01 9.386118259289365540e+01 9.801234069527733084e+01 9.565127268032009056e+01 9.815359842036991722e+01 3.148646844133425660e+01 3.591258244880437900e+01 3.791813391108782128e+01 2.807486215283174502e+01 5.873580434662142125e+01 3.857069713831479163e+01 6.236168325043846750e+01 5.561417664223345980e+01 5.531143737752559275e+01 3.292770777918560299e+01 4.992577540630796307e+01 5.167066155027132623e+01 7.391947291684424215e+01 4.345398466473894672e+01 4.991830453890553088e+01 5.002976717130894002e+01 5.770677542708522623e+01 5.343493634561910710e+01 6.127809383859727888e+01 8.420779799545159960e+01 6.492186776272562554e+01 7.332654017578593653e+01 8.238611863177813177e+01 8.379498767048427510e+01 8.693912056233459396e+01 9.053539180160596800e+01 7.762505301261366242e+01 9.518405444381235725e+01 9.263088346979509424e+01 9.281591638328424665e+01 9.200862781241791311e+01 9.834919474630716252e+01 9.764610646297249730e+01
3.152928252823211253e+01 2.806952874996667902e+01 4.487385584385198456e+01 4.744771851456261658e+01 2.983223118754778369e+01 5.329785778483851288e+01 2.500951072730661906e+01 5.993622535532737317e+01 4.094565707739605642e+01 6.173185585116669927e+01 7.621779452759129470e+01 6.765879772525229896e+01 8.216607999988008260e+01 9.866025512853668999e+01 7.396912226840134963e+01 7.323526074956642162e+01 7.654613131193121944e+01 8.622423137755782818e+01 8.907947364919769484e+01 8.764254004872965709e+01 9.767386570230983978e+01 9.387677621521466165e+01 9.802316878237904518e+01 9.561160647276579994e+01 9.813167484839875954e+01 3.151638971358875452e+01 3.594851445626624553e+01 3.793248816539122004e+01 2.808119447379541356e+01 5.872951878736341769e+01 3.857129900558101099e+01 6.237530118816002300e+01 5.553423378765437235e+01 5.530769377696397981e+01 3.292390631745563212e+01 4.993005119860707453e+01 5.173009223785702204e+01 7.390498161136861199e+01 4.345295443862422502e+01 4.990526578729599549e+01 5.007970385740168240e+01 5.774201292804762176e+01 5.344239335498913590e+01 6.130313639931524961e+01 8.415223337876984999e+01 6.490144952531218792e+01 7.329011066994242185e+01 8.233512680424001928e+01 8.378183880808180106e+01 8.684629249050506417e+01 9.054757264154346785e+01 7.758824405302843275e+01 9.510443624109535676e+01 9.260909845362749593e+01 9.277985275581474411e+01 9.198276198242930946e+01 9.840708178259539807e+01 9.755297161873791367e+01
3.150039682847872413e+01 2.808488281610373605e+01 4.489122464025300729e+01 4.740532285389576117e+01 2.984118083283827971e+01 5.333324326698053142e+01 2.498028359806254173e+01 5.994285290954556444e+01 4.092683937446182796e+01 6.171863627791205431e+01 7.618602799073433118e+01 6.763503631744838174e+01 8.219080681214225592e+01 9.871812069642790277e+01 7.394395652654014839e+01 7.316314093457781098e+01 7.656796967705524537e+01 8.619449932791181368e+01 8.905394798385805188e+01 8.763678868571389557e+01 9.771395482999042770e+01 9.382420163703655192e+01 9.794708607022590741e+01 9.555965954184297573e+01 9.804973317007159039e+01 3.149618843496864429e+01 3.593360018937187306e+01 3.791837597253738323e+01 2.807777873489995812e+01 5.872113342773806721e+01 3.854878647949858106e+01 6.237956767400298475e+01 5.557333727097468312e+01 5.530757226125232506e+01 3.285664200900006193e+01 4.991550892349301449e+01 5.170718333923181120e+01 7.391564631914823735e+01 4.343490194097908130e+01 4.990530070715871602e+01 5.000124535438319384e+01 5.772211191509878603e+01 5.338360314228850712e+01 6.124904078417277731e+01 8.413963412491109750e+01 6.488962335246533542e+01 7.327881806862741598e+01 8.230916624155547368e+01 8.371850747529644821e+01 8.686603614902523418e+01 9.048512722204181102e+01 7.756357719471974121e+01 9.511640313866571717e+01 9.255635290444067209e+01 9.276056709561575531e+01 9.193939423869474581e+01 9.839541285324170872e+01 9.754584014076715448e+01
